date,time,timestamp,date_of_week,hour,quarter_of_year,month,day_of_year,day_of_month,week_of_year,is_lunch_break,is_class_time,is_weekday,is_Thai_holiday,is_exam_period,academic_calendar,weather_condition,temperature,humidity,wind_speed,pressure,count_1204,count_0412,count_1211
2019-05-22,07:00,2019-05-22 07:00,4,7,2,5,142,22,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Light Rain,26,0.89,6,29.79,0,0,2
2019-05-22,08:00,2019-05-22 08:00,4,8,2,5,142,22,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,27,0.84,3,29.81,0,0,0
2019-05-22,09:00,2019-05-22 09:00,4,9,2,5,142,22,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,28,0.79,3,29.81,0,0,0
2019-05-22,10:00,2019-05-22 10:00,4,10,2,5,142,22,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,28,0.79,8,29.81,1,0,0
2019-05-22,11:00,2019-05-22 11:00,4,11,2,5,142,22,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,29,0.79,8,29.81,0,0,0
2019-05-22,12:00,2019-05-22 12:00,4,12,2,5,142,22,21,YES,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.7,5,29.79,0,0,0
2019-05-22,13:00,2019-05-22 13:00,4,13,2,5,142,22,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.59,5,29.76,0,0,0
2019-05-22,14:00,2019-05-22 14:00,4,14,2,5,142,22,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.59,5,29.73,0,0,0
2019-05-22,15:00,2019-05-22 15:00,4,15,2,5,142,22,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.63,5,29.7,0,0,0
2019-05-22,16:00,2019-05-22 16:00,4,16,2,5,142,22,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.63,5,29.67,0,0,0
2019-05-22,17:00,2019-05-22 17:00,4,17,2,5,142,22,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.59,7,29.7,0,0,0
2019-05-22,18:00,2019-05-22 18:00,4,18,2,5,142,22,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.63,8,29.73,0,0,0
2019-05-22,19:00,2019-05-22 19:00,4,19,2,5,142,22,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Light Rain with Thunder,27,0.84,15,29.79,0,0,0
2019-05-22,20:00,2019-05-22 20:00,4,20,2,5,142,22,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,T-Storm,25,0.94,6,29.79,0,0,0
2019-05-23,07:00,2019-05-23 07:00,5,7,2,5,143,23,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,27,0.89,1,29.81,1,0,2
2019-05-23,10:00,2019-05-23 10:00,5,10,2,5,143,23,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,28,0.84,6,29.81,0,0,1
2019-05-23,08:00,2019-05-23 08:00,5,8,2,5,143,23,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,30,0.79,5,29.81,0,0,0
2019-05-23,09:00,2019-05-23 09:00,5,9,2,5,143,23,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,32,0.7,5,29.81,0,0,0
2019-05-23,11:00,2019-05-23 11:00,5,11,2,5,143,23,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,34,0.59,7,29.81,0,0,0
2019-05-23,12:00,2019-05-23 12:00,5,12,2,5,143,23,21,YES,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.59,9,29.79,1,0,0
2019-05-23,13:00,2019-05-23 13:00,5,13,2,5,143,23,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.59,8,29.76,0,0,0
2019-05-23,14:00,2019-05-23 14:00,5,14,2,5,143,23,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Showers in the Vicinity,33,0.63,12,29.7,0,0,0
2019-05-23,15:00,2019-05-23 15:00,5,15,2,5,143,23,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,30,0.74,10,29.7,0,0,0
2019-05-23,16:00,2019-05-23 16:00,5,16,2,5,143,23,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,31,0.7,5,29.7,0,0,0
2019-05-23,17:00,2019-05-23 17:00,5,17,2,5,143,23,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Rain,27,0.89,18,29.76,0,0,0
2019-05-23,18:00,2019-05-23 18:00,5,18,2,5,143,23,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,25,1,9,29.79,0,0,0
2019-05-23,19:00,2019-05-23 19:00,5,19,2,5,143,23,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,26,0.89,5,29.79,0,0,0
2019-05-23,20:00,2019-05-23 20:00,5,20,2,5,143,23,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,27,0.84,5,29.79,0,0,0
2019-05-24,07:00,2019-05-24 07:00,6,7,2,5,144,24,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,27,0.94,6,29.79,1,0,2
2019-05-24,08:00,2019-05-24 08:00,6,8,2,5,144,24,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,28,0.89,5,29.81,0,0,0
2019-05-24,09:00,2019-05-24 09:00,6,9,2,5,144,24,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,30,0.79,2,29.81,0,0,0
2019-05-24,10:00,2019-05-24 10:00,6,10,2,5,144,24,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,33,0.63,8,29.81,0,0,0
2019-05-24,11:00,2019-05-24 11:00,6,11,2,5,144,24,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,33,0.59,7,29.81,0,0,0
2019-05-24,12:00,2019-05-24 12:00,6,12,2,5,144,24,21,YES,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.56,9,29.79,0,0,0
2019-05-24,13:00,2019-05-24 13:00,6,13,2,5,144,24,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.56,7,29.76,0,0,0
2019-05-24,14:00,2019-05-24 14:00,6,14,2,5,144,24,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.49,12,29.73,0,0,0
2019-05-24,15:00,2019-05-24 15:00,6,15,2,5,144,24,21,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.49,9,29.7,0,0,0
2019-05-24,16:00,2019-05-24 16:00,6,16,2,5,144,24,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,35,0.49,12,29.67,0,0,0
2019-05-24,17:00,2019-05-24 17:00,6,17,2,5,144,24,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Rain,28,0.84,18,29.7,0,0,0
2019-05-24,18:00,2019-05-24 18:00,6,18,2,5,144,24,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,31,0.66,12,29.7,0,0,0
2019-05-24,19:00,2019-05-24 19:00,6,19,2,5,144,24,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,31,0.66,7,29.73,0,0,0
2019-05-24,20:00,2019-05-24 20:00,6,20,2,5,144,24,21,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.62,9,29.73,0,0,0
2019-05-25,07:00,2019-05-25 07:00,7,7,2,5,145,25,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,29,0.7,8,29.76,0,0,0
2019-05-25,08:00,2019-05-25 08:00,7,8,2,5,145,25,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,30,0.66,10,29.76,0,0,0
2019-05-25,09:00,2019-05-25 09:00,7,9,2,5,145,25,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,31,0.62,10,29.76,0,0,0
2019-05-25,10:00,2019-05-25 10:00,7,10,2,5,145,25,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,32,0.62,9,29.76,0,0,0
2019-05-25,11:00,2019-05-25 11:00,7,11,2,5,145,25,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,33,0.59,8,29.73,0,0,0
2019-05-25,12:00,2019-05-25 12:00,7,12,2,5,145,25,21,YES,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,33,0.59,6,29.73,0,0,0
2019-05-25,13:00,2019-05-25 13:00,7,13,2,5,145,25,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,35,0.53,6,29.7,0,0,0
2019-05-25,14:00,2019-05-25 14:00,7,14,2,5,145,25,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,35,0.53,7,29.67,0,0,0
2019-05-25,15:00,2019-05-25 15:00,7,15,2,5,145,25,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.53,8,29.64,0,0,0
2019-05-25,16:00,2019-05-25 16:00,7,16,2,5,145,25,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.56,12,29.61,0,0,0
2019-05-25,17:00,2019-05-25 17:00,7,17,2,5,145,25,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.59,10,29.61,0,0,0
2019-05-25,18:00,2019-05-25 18:00,7,18,2,5,145,25,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,33,0.59,17,29.64,0,0,0
2019-05-25,19:00,2019-05-25 19:00,7,19,2,5,145,25,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,29,0.84,7,29.64,0,0,0
2019-05-25,20:00,2019-05-25 20:00,7,20,2,5,145,25,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,31,0.75,5,29.7,0,0,0
2019-05-26,07:00,2019-05-26 07:00,1,7,2,5,146,26,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,29,0.74,9,29.73,0,0,0
2019-05-26,08:00,2019-05-26 08:00,1,8,2,5,146,26,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,31,0.66,9,29.73,0,0,0
2019-05-26,09:00,2019-05-26 09:00,1,9,2,5,146,26,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,32,0.62,10,29.76,0,0,0
2019-05-26,10:00,2019-05-26 10:00,1,10,2,5,146,26,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,32,0.62,13,29.76,0,0,0
2019-05-26,11:00,2019-05-26 11:00,1,11,2,5,146,26,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,33,0.59,12,29.76,0,0,0
2019-05-26,12:00,2019-05-26 12:00,1,12,2,5,146,26,21,YES,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,35,0.53,9,29.73,0,0,0
2019-05-26,13:00,2019-05-26 13:00,1,13,2,5,146,26,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,35,0.53,12,29.7,0,0,0
2019-05-26,14:00,2019-05-26 14:00,1,14,2,5,146,26,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.53,12,29.64,0,0,0
2019-05-26,15:00,2019-05-26 15:00,1,15,2,5,146,26,21,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.53,12,29.64,0,0,0
2019-05-26,16:00,2019-05-26 16:00,1,16,2,5,146,26,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.53,15,29.61,0,0,0
2019-05-26,17:00,2019-05-26 17:00,1,17,2,5,146,26,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.56,13,29.61,0,0,0
2019-05-26,18:00,2019-05-26 18:00,1,18,2,5,146,26,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Showers in the Vicinity,33,0.63,29,29.67,0,0,0
2019-05-26,19:00,2019-05-26 19:00,1,19,2,5,146,26,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Light Rain with Thunder,28,0.89,14,29.67,0,0,0
2019-05-26,20:00,2019-05-26 20:00,1,20,2,5,146,26,21,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,29,0.79,6,29.7,0,0,0
2019-05-27,07:00,2019-05-27 07:00,2,7,2,5,147,27,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,29,0.74,9,29.73,1,0,1
2019-05-27,08:00,2019-05-27 08:00,2,8,2,5,147,27,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.66,10,29.73,1,0,0
2019-05-27,09:00,2019-05-27 09:00,2,9,2,5,147,27,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.66,10,29.76,0,0,0
2019-05-27,10:00,2019-05-27 10:00,2,10,2,5,147,27,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.59,12,29.73,0,0,0
2019-05-27,11:00,2019-05-27 11:00,2,11,2,5,147,27,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.59,9,29.73,0,0,0
2019-05-27,12:00,2019-05-27 12:00,2,12,2,5,147,27,22,YES,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,34,0.56,7,29.7,0,0,0
2019-05-27,13:00,2019-05-27 13:00,2,13,2,5,147,27,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,33,0.63,12,29.7,0,0,0
2019-05-27,14:00,2019-05-27 14:00,2,14,2,5,147,27,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.59,7,29.67,0,0,0
2019-05-27,15:00,2019-05-27 15:00,2,15,2,5,147,27,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.56,6,29.61,0,0,0
2019-05-27,16:00,2019-05-27 16:00,2,16,2,5,147,27,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.56,7,29.58,0,0,0
2019-05-27,17:00,2019-05-27 17:00,2,17,2,5,147,27,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.56,6,29.61,0,0,0
2019-05-27,18:00,2019-05-27 18:00,2,18,2,5,147,27,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,33,0.59,9,29.61,0,0,0
2019-05-27,19:00,2019-05-27 19:00,2,19,2,5,147,27,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Thunder in the Vicinity,32,0.66,10,29.64,0,0,0
2019-05-27,20:00,2019-05-27 20:00,2,20,2,5,147,27,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Thunder,29,0.84,15,29.7,0,0,0
2019-05-28,07:00,2019-05-28 07:00,3,7,2,5,148,28,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,28,0.89,3,29.7,0,0,1
2019-05-28,08:00,2019-05-28 08:00,3,8,2,5,148,28,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,30,0.79,5,29.73,0,0,0
2019-05-28,09:00,2019-05-28 09:00,3,9,2,5,148,28,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.7,7,29.73,0,0,0
2019-05-28,10:00,2019-05-28 10:00,3,10,2,5,148,28,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,32,0.7,5,29.73,0,0,0
2019-05-28,11:00,2019-05-28 11:00,3,11,2,5,148,28,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,32,0.66,8,29.73,0,0,0
2019-05-28,12:00,2019-05-28 12:00,3,12,2,5,148,28,22,YES,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.56,6,29.7,0,0,0
2019-05-28,13:00,2019-05-28 13:00,3,13,2,5,148,28,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.59,7,29.67,0,0,0
2019-05-28,14:00,2019-05-28 14:00,3,14,2,5,148,28,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.59,9,29.64,0,1,0
2019-05-28,15:00,2019-05-28 15:00,3,15,2,5,148,28,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.56,9,29.61,0,0,0
2019-05-28,16:00,2019-05-28 16:00,3,16,2,5,148,28,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,33,0.63,13,29.61,0,0,0
2019-05-28,17:00,2019-05-28 17:00,3,17,2,5,148,28,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,32,0.66,10,29.61,0,0,0
2019-05-28,18:00,2019-05-28 18:00,3,18,2,5,148,28,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.7,8,29.64,0,0,0
2019-05-28,19:00,2019-05-28 19:00,3,19,2,5,148,28,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.7,9,29.67,0,0,0
2019-05-28,20:00,2019-05-28 20:00,3,20,2,5,148,28,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,31,0.75,10,29.7,0,0,0
2019-05-29,07:00,2019-05-29 07:00,4,7,2,5,149,29,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,26,0.94,3,29.73,0,0,1
2019-05-29,08:00,2019-05-29 08:00,4,8,2,5,149,29,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,28,0.89,5,29.73,0,0,0
2019-05-29,09:00,2019-05-29 09:00,4,9,2,5,149,29,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,29,0.79,7,29.76,0,0,0
2019-05-29,10:00,2019-05-29 10:00,4,10,2,5,149,29,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,31,0.75,6,29.76,1,0,0
2019-05-29,11:00,2019-05-29 11:00,4,11,2,5,149,29,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Mostly Cloudy,33,0.66,5,29.73,0,0,0
2019-05-29,12:00,2019-05-29 12:00,4,12,2,5,149,29,22,YES,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Mostly Cloudy,34,0.59,7,29.73,0,0,0
2019-05-29,13:00,2019-05-29 13:00,4,13,2,5,149,29,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Mostly Cloudy,33,0.59,8,29.7,0,0,0
2019-05-29,14:00,2019-05-29 14:00,4,14,2,5,149,29,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.56,10,29.67,0,0,0
2019-05-29,15:00,2019-05-29 15:00,4,15,2,5,149,29,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.56,12,29.64,0,0,0
2019-05-29,16:00,2019-05-29 16:00,4,16,2,5,149,29,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.59,13,29.64,0,0,0
2019-05-29,17:00,2019-05-29 17:00,4,17,2,5,149,29,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.63,12,29.64,0,0,0
2019-05-29,18:00,2019-05-29 18:00,4,18,2,5,149,29,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,32,0.66,12,29.64,0,1,0
2019-05-29,19:00,2019-05-29 19:00,4,19,2,5,149,29,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.7,12,29.67,0,0,0
2019-05-29,20:00,2019-05-29 20:00,4,20,2,5,149,29,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.75,12,29.7,0,0,0
2019-05-30,07:00,2019-05-30 07:00,5,7,2,5,150,30,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,26,0.94,6,29.76,0,0,1
2019-05-30,08:00,2019-05-30 08:00,5,8,2,5,150,30,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,27,0.94,5,29.79,0,0,0
2019-05-30,09:00,2019-05-30 09:00,5,9,2,5,150,30,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,29,0.89,7,29.79,0,0,0
2019-05-30,10:00,2019-05-30 10:00,5,10,2,5,150,30,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,30,0.84,8,29.79,0,0,0
2019-05-30,11:00,2019-05-30 11:00,5,11,2,5,150,30,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,29,0.79,12,29.79,0,0,0
2019-05-30,12:00,2019-05-30 12:00,5,12,2,5,150,30,22,YES,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Light Rain,28,0.89,12,29.79,0,0,0
2019-05-30,13:00,2019-05-30 13:00,5,13,2,5,150,30,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Light Rain,28,0.89,8,29.76,0,0,0
2019-05-30,14:00,2019-05-30 14:00,5,14,2,5,150,30,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,29,0.84,9,29.73,1,0,0
2019-05-30,15:00,2019-05-30 15:00,5,15,2,5,150,30,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,29,0.84,10,29.7,0,0,0
2019-05-30,16:00,2019-05-30 16:00,5,16,2,5,150,30,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.75,10,29.67,0,0,0
2019-05-30,17:00,2019-05-30 17:00,5,17,2,5,150,30,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,31,0.75,9,29.64,0,0,0
2019-05-30,18:00,2019-05-30 18:00,5,18,2,5,150,30,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,30,0.79,9,29.67,0,0,0
2019-05-30,19:00,2019-05-30 19:00,5,19,2,5,150,30,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,30,0.79,8,29.7,0,0,0
2019-05-30,20:00,2019-05-30 20:00,5,20,2,5,150,30,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,29,0.84,7,29.73,0,0,0
2019-05-31,07:00,2019-05-31 07:00,6,7,2,5,151,31,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,28,0.89,5,29.79,1,0,2
2019-05-31,08:00,2019-05-31 08:00,6,8,2,5,151,31,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,29,0.84,7,29.79,0,0,0
2019-05-31,09:00,2019-05-31 09:00,6,9,2,5,151,31,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,30,0.79,6,29.79,0,0,0
2019-05-31,10:00,2019-05-31 10:00,6,10,2,5,151,31,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,32,0.7,3,29.79,0,0,0
2019-05-31,11:00,2019-05-31 11:00,6,11,2,5,151,31,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,32,0.7,5,29.79,0,0,0
2019-05-31,12:00,2019-05-31 12:00,6,12,2,5,151,31,22,YES,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,33,0.63,3,29.76,0,0,0
2019-05-31,13:00,2019-05-31 13:00,6,13,2,5,151,31,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.56,12,29.73,0,0,0
2019-05-31,14:00,2019-05-31 14:00,6,14,2,5,151,31,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.56,9,29.7,0,0,0
2019-05-31,15:00,2019-05-31 15:00,6,15,2,5,151,31,22,NO,YES,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,34,0.52,9,29.67,0,0,0
2019-05-31,16:00,2019-05-31 16:00,6,16,2,5,151,31,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,34,0.52,10,29.64,0,0,0
2019-05-31,17:00,2019-05-31 17:00,6,17,2,5,151,31,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,34,0.52,12,29.64,0,0,0
2019-05-31,18:00,2019-05-31 18:00,6,18,2,5,151,31,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,33,0.55,9,29.67,0,0,0
2019-05-31,19:00,2019-05-31 19:00,6,19,2,5,151,31,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,32,0.66,8,29.7,0,0,0
2019-05-31,20:00,2019-05-31 20:00,6,20,2,5,151,31,22,NO,NO,WEEKDAY,NORMAL,NORMAL,HOLIDAY,Fair,30,0.79,9,29.73,0,0,0
2019-06-01,07:00,2019-06-01 07:00,7,7,2,6,152,1,22,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,28,0.84,0,29.76,0,0,0
2019-06-01,08:00,2019-06-01 08:00,7,8,2,6,152,1,22,NO,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,30,0.74,5,29.79,0,0,0
2019-06-01,09:00,2019-06-01 09:00,7,9,2,6,152,1,22,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,31,0.66,5,29.79,0,0,0
2019-06-01,10:00,2019-06-01 10:00,7,10,2,6,152,1,22,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Fair,32,0.62,7,29.81,0,0,0
2019-06-01,11:00,2019-06-01 11:00,7,11,2,6,152,1,22,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,33,0.63,6,29.79,0,0,0
2019-06-01,12:00,2019-06-01 12:00,7,12,2,6,152,1,22,YES,NO,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,34,0.56,5,29.76,0,0,0
2019-06-01,13:00,2019-06-01 13:00,7,13,2,6,152,1,22,NO,YES,WEEKEND,NORMAL,NORMAL,HOLIDAY,Partly Cloudy,35,0.53,7,29.73,0,0,0
