academic_calendar,day_of_week,course_id,class_start_time,class_end_time,FLOORED_class_start_time,CEILED_class_end_time,enrolled_students_amount
2018/2 semester,2,2110606,13:00,16:00,13:00,16:00,4
2018/2 semester,5,2110606,13:00,16:00,13:00,16:00,4
2018/2 semester,2,2110625,9:30,12:30,9:00,13:00,8
2018/2 semester,3,2110626,9:00,12:00,9:00,12:00,9
2018/2 semester,4,2110634,8:00,11:00,8:00,11:00,7
2018/2 semester,5,2110673,9:30,12:30,9:00,13:00,5
2018/2 semester,3,2110675,9:00,12:00,9:00,12:00,0
2018/2 semester,3,2110682,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2110717,11:00,12:00,11:00,12:00,5
2018/2 semester,2,2110719,11:00,12:00,11:00,12:00,7
2018/2 semester,6,2110721,9:00,12:00,9:00,12:00,7
2018/2 semester,5,2110725,13:00,16:00,13:00,16:00,5
2018/2 semester,3,2110743,9:00,12:00,9:00,12:00,23
2018/2 semester,4,2110746,9:00,12:00,9:00,12:00,15
2018/2 semester,3,2110773,13:00,16:00,13:00,16:00,4
2018/2 semester,4,2110793,9:30,11:00,9:00,11:00,0
2018/2 semester,6,2110793,9:30,11:00,9:00,11:00,0
2018/2 semester,4,2111201,13:00,16:00,13:00,16:00,24
2018/2 semester,2,2111206,9:30,11:00,9:00,11:00,18
2018/2 semester,4,2111206,9:30,11:00,9:00,11:00,18
2018/2 semester,3,2111208,9:30,11:00,9:00,11:00,18
2018/2 semester,5,2111208,9:30,11:00,9:00,11:00,18
2018/2 semester,3,2111303,9:30,11:00,9:00,11:00,14
2018/2 semester,5,2111303,9:30,11:00,9:00,11:00,14
2018/2 semester,4,2111304,8:00,9:30,8:00,10:00,14
2018/2 semester,6,2111304,8:00,9:30,8:00,10:00,14
2018/2 semester,3,2111305,13:30,16:30,13:00,17:00,14
2018/2 semester,3,2111310,11:00,12:30,11:00,13:00,14
2018/2 semester,5,2111310,11:00,12:30,11:00,13:00,14
2018/2 semester,4,2111311,9:30,11:00,9:00,11:00,14
2018/2 semester,6,2111311,9:30,11:00,9:00,11:00,14
2018/2 semester,3,2111330,13:00,16:00,13:00,16:00,25
2018/2 semester,5,2111401,13:30,14:30,13:00,15:00,14
2018/2 semester,4,2111404,13:00,16:00,13:00,16:00,3
2018/2 semester,2,2111416,9:00,12:00,9:00,12:00,11
2018/2 semester,4,2111422,13:00,16:00,13:00,16:00,2
2018/2 semester,2,2111435,9:00,12:00,9:00,12:00,0
2018/2 semester,3,2111609,9:00,12:00,9:00,12:00,3
2018/2 semester,4,2111626,10:00,12:00,10:00,12:00,6
2018/2 semester,4,2111626,13:00,16:00,13:00,16:00,6
2018/2 semester,5,2111627,9:00,12:00,9:00,12:00,2
2018/2 semester,2,2111632,9:00,12:00,9:00,12:00,0
2018/2 semester,6,2111642,9:00,12:00,9:00,12:00,7
2018/2 semester,3,2111648,9:00,11:00,9:00,11:00,3
2018/2 semester,5,2111648,9:00,12:00,9:00,12:00,3
2018/2 semester,3,2111678,13:00,16:00,13:00,16:00,3
2018/2 semester,5,2111683,13:00,14:00,13:00,14:00,0
2018/2 semester,5,2111683,14:00,16:00,14:00,16:00,0
2018/2 semester,2,2111690,13:00,16:00,13:00,16:00,5
2018/2 semester,5,2111701,13:00,16:00,13:00,16:00,2
2018/2 semester,5,2111703,13:00,14:00,13:00,14:00,5
2018/2 semester,5,2111801,13:00,15:00,13:00,15:00,4
2018/2 semester,5,2111802,13:00,15:00,13:00,15:00,1
2018/2 semester,5,2111803,13:00,15:00,13:00,15:00,0
2018/2 semester,6,2112210,13:00,16:00,13:00,16:00,0
2018/2 semester,6,2112210,13:00,16:00,13:00,16:00,93
2018/2 semester,3,2112342,8:00,9:30,8:00,10:00,37
2018/2 semester,5,2112342,8:00,9:30,8:00,10:00,37
2018/2 semester,2,2112343,11:00,12:30,11:00,13:00,23
2018/2 semester,4,2112343,11:00,12:30,11:00,13:00,23
2018/2 semester,4,2112344,13:00,16:00,13:00,16:00,10
2018/2 semester,4,2112344,13:00,16:00,13:00,16:00,8
2018/2 semester,4,2112344,13:00,16:00,13:00,16:00,8
2018/2 semester,4,2112344,13:00,16:00,13:00,16:00,9
2018/2 semester,2,2112346,9:30,11:00,9:00,11:00,41
2018/2 semester,2,2112346,9:30,11:00,9:00,11:00,40
2018/2 semester,2,2112346,9:30,11:00,9:00,11:00,20
2018/2 semester,2,2112346,9:30,11:00,9:00,11:00,37
2018/2 semester,4,2112346,9:30,11:00,9:00,11:00,41
2018/2 semester,4,2112346,9:30,11:00,9:00,11:00,40
2018/2 semester,4,2112346,9:30,11:00,9:00,11:00,20
2018/2 semester,4,2112346,9:30,11:00,9:00,11:00,37
2018/2 semester,2,2112440,11:00,12:30,11:00,13:00,40
2018/2 semester,2,2112440,11:00,12:30,11:00,13:00,14
2018/2 semester,2,2112440,11:00,12:30,11:00,13:00,40
2018/2 semester,4,2112440,11:00,12:30,11:00,13:00,40
2018/2 semester,4,2112440,11:00,12:30,11:00,13:00,14
2018/2 semester,4,2112440,11:00,12:30,11:00,13:00,40
2018/2 semester,2,2112504,13:00,16:00,13:00,16:00,7
2018/2 semester,5,2112541,13:00,16:00,13:00,16:00,2
2018/2 semester,5,2112602,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2112605,13:00,16:00,13:00,16:00,5
2018/2 semester,3,2112617,11:00,12:30,11:00,13:00,5
2018/2 semester,5,2112617,11:00,12:30,11:00,13:00,5
2018/2 semester,3,2112622,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2112633,8:00,9:30,8:00,10:00,5
2018/2 semester,4,2112633,8:00,9:30,8:00,10:00,5
2018/2 semester,3,2112635,9:30,11:00,9:00,11:00,0
2018/2 semester,5,2112635,9:30,11:00,9:00,11:00,0
2018/2 semester,3,2112637,9:30,11:00,9:00,11:00,1
2018/2 semester,5,2112637,9:30,11:00,9:00,11:00,1
2018/2 semester,3,2112641,9:30,11:00,9:00,11:00,5
2018/2 semester,5,2112641,9:30,11:00,9:00,11:00,5
2018/2 semester,3,2112661,9:30,11:00,9:00,11:00,0
2018/2 semester,5,2112661,9:30,11:00,9:00,11:00,0
2018/2 semester,3,2112672,13:00,16:00,13:00,16:00,5
2018/2 semester,3,2112673,8:00,9:30,8:00,10:00,0
2018/2 semester,5,2112673,8:00,9:30,8:00,10:00,0
2018/2 semester,2,2112681,13:00,16:00,13:00,16:00,0
2018/2 semester,2,2112691,8:00,9:30,8:00,10:00,1
2018/2 semester,4,2112691,8:00,9:30,8:00,10:00,1
2018/2 semester,3,2112692,13:00,16:00,13:00,16:00,1
2018/2 semester,6,2112798,9:30,12:30,9:00,13:00,1
2018/2 semester,2,2112811,8:00,16:00,8:00,16:00,11
2018/2 semester,3,2112811,8:00,16:00,8:00,16:00,11
2018/2 semester,4,2112811,8:00,16:00,8:00,16:00,11
2018/2 semester,5,2112811,8:00,16:00,8:00,16:00,11
2018/2 semester,6,2112811,8:00,16:00,8:00,16:00,11
2018/2 semester,2,2112828,13:00,16:00,13:00,16:00,5
2018/2 semester,4,2112894,13:00,16:00,13:00,16:00,2
2018/2 semester,6,2112897,9:00,12:00,9:00,12:00,0
2018/2 semester,4,2120601,13:00,16:00,13:00,16:00,0
2018/2 semester,6,2120603,13:00,16:00,13:00,16:00,1
2018/2 semester,6,2120604,13:00,16:00,13:00,16:00,2
2018/2 semester,6,2121672,9:00,11:00,9:00,11:00,0
2018/2 semester,6,2121672,11:00,12:00,11:00,12:00,0
2018/2 semester,2,2121677,8:00,10:00,8:00,10:00,0
2018/2 semester,2,2121677,10:00,11:00,10:00,11:00,0
2018/2 semester,4,2131501,9:00,12:00,9:00,12:00,4
2018/2 semester,3,2140111,13:00,16:00,13:00,16:00,53
2018/2 semester,3,2140111,13:00,16:00,13:00,16:00,53
2018/2 semester,3,2140111,13:00,16:00,13:00,16:00,52
2018/2 semester,3,2140111,13:00,16:00,13:00,16:00,51
2018/2 semester,4,2141290,13:00,16:00,13:00,16:00,36
2018/2 semester,3,2141360,13:00,16:00,13:00,16:00,2
2018/2 semester,4,2141400,8:00,11:00,8:00,11:00,36
2018/2 semester,4,2141418,13:00,16:00,13:00,16:00,32
2018/2 semester,4,2141454,9:00,12:00,9:00,12:00,9
2018/2 semester,6,2141490,10:00,11:00,10:00,11:00,49
2018/2 semester,4,2141491,16:00,18:00,16:00,18:00,25
2018/2 semester,3,2142201,9:00,12:00,9:00,12:00,40
2018/2 semester,2,2142251,13:00,15:00,13:00,15:00,17
2018/2 semester,2,2142251,13:00,16:00,13:00,16:00,17
2018/2 semester,4,2142252,13:00,15:00,13:00,15:00,23
2018/2 semester,4,2142252,13:00,16:00,13:00,16:00,23
2018/2 semester,3,2142352,9:00,12:00,9:00,12:00,3
2018/2 semester,5,2142424,9:00,12:00,9:00,12:00,42
2018/2 semester,3,2142433,13:00,15:00,13:00,15:00,16
2018/2 semester,3,2142433,13:00,16:00,13:00,16:00,16
2018/2 semester,5,2142461,13:00,16:00,13:00,16:00,8
2018/2 semester,2,2143399,13:00,16:00,13:00,16:00,62
2018/2 semester,5,2145221,15:00,16:00,15:00,16:00,32
2018/2 semester,5,2145221,15:00,16:00,15:00,16:00,31
2018/2 semester,3,2145230,13:00,16:00,13:00,16:00,32
2018/2 semester,3,2145290,16:00,17:00,16:00,17:00,35
2018/2 semester,2,2145322,13:00,16:00,13:00,16:00,24
2018/2 semester,4,2145362,8:00,9:00,8:00,9:00,4
2018/2 semester,4,2145362,9:00,12:00,9:00,12:00,4
2018/2 semester,4,2145362,8:00,9:00,8:00,9:00,4
2018/2 semester,4,2145362,9:00,12:00,9:00,12:00,4
2018/2 semester,4,2145362,8:00,9:00,8:00,9:00,4
2018/2 semester,4,2145362,9:00,12:00,9:00,12:00,4
2018/2 semester,4,2145362,8:00,9:00,8:00,9:00,4
2018/2 semester,4,2145362,9:00,12:00,9:00,12:00,4
2018/2 semester,4,2145362,8:00,9:00,8:00,9:00,4
2018/2 semester,4,2145362,9:00,12:00,9:00,12:00,4
2018/2 semester,4,2145362,8:00,9:00,8:00,9:00,4
2018/2 semester,4,2145362,9:00,12:00,9:00,12:00,4
2018/2 semester,3,2145390,16:00,17:00,16:00,17:00,24
2018/2 semester,2,2145440,13:00,16:00,13:00,16:00,8
2018/2 semester,3,2145453,9:00,12:00,9:00,12:00,13
2018/2 semester,3,2145490,16:00,17:00,16:00,17:00,30
2018/2 semester,5,2147105,9:00,12:00,9:00,12:00,0
2018/2 semester,2,2147111,15:00,18:00,15:00,18:00,6
2018/2 semester,6,2163621,8:30,17:45,8:00,18:00,32
2018/2 semester,6,2163631,8:30,17:45,8:00,18:00,0
2018/2 semester,6,2163633,8:30,17:45,8:00,18:00,1
2018/2 semester,6,2163637,8:30,17:45,8:00,18:00,28
2018/2 semester,6,2163691,8:30,17:45,8:00,18:00,1
2018/2 semester,6,2163696,8:30,17:45,8:00,18:00,25
2018/2 semester,2,2182203,9:00,10:30,9:00,11:00,62
2018/2 semester,6,2182203,10:00,11:30,10:00,12:00,62
2018/2 semester,2,2182203,9:00,10:30,9:00,11:00,57
2018/2 semester,6,2182203,10:00,11:30,10:00,12:00,57
2018/2 semester,3,2182204,13:00,16:00,13:00,16:00,63
2018/2 semester,2,2182210,9:00,12:00,9:00,12:00,49
2018/2 semester,6,2182213,9:00,12:00,9:00,12:00,17
2018/2 semester,6,2182213,13:00,16:00,13:00,16:00,23
2018/2 semester,5,2182213,9:00,12:00,9:00,12:00,21
2018/2 semester,5,2182213,13:00,16:00,13:00,16:00,16
2018/2 semester,6,2182372,9:30,12:30,9:00,13:00,62
2018/2 semester,5,2182441,12:00,13:00,12:00,13:00,23
2018/2 semester,4,2182441,11:00,13:00,11:00,13:00,23
2018/2 semester,2,2182442,13:00,16:00,13:00,16:00,4
2018/2 semester,2,2182475,13:00,16:00,13:00,16:00,11
2018/2 semester,3,2182480,9:00,12:00,9:00,12:00,15
2018/2 semester,3,2183101,10:00,12:00,10:00,12:00,103
2018/2 semester,5,2183101,9:00,12:00,9:00,12:00,103
2018/2 semester,3,2183213,13:00,16:00,13:00,16:00,44
2018/2 semester,3,2183222,10:30,12:00,10:00,12:00,35
2018/2 semester,5,2183222,10:30,12:00,10:00,12:00,35
2018/2 semester,5,2183231,13:00,16:00,13:00,16:00,2
2018/2 semester,5,2183231,13:00,16:00,13:00,16:00,44
2018/2 semester,5,2183231,13:00,16:00,13:00,16:00,2
2018/2 semester,5,2183231,13:00,16:00,13:00,16:00,44
2018/2 semester,4,2183231,9:00,12:00,9:00,12:00,30
2018/2 semester,2,2183272,13:00,16:00,13:00,16:00,9
2018/2 semester,3,2183272,13:00,16:00,13:00,16:00,8
2018/2 semester,3,2183272,13:00,16:00,13:00,16:00,8
2018/2 semester,6,2183321,13:00,16:00,13:00,16:00,49
2018/2 semester,4,2183322,9:00,12:00,9:00,12:00,47
2018/2 semester,3,2183332,8:00,10:00,8:00,10:00,25
2018/2 semester,3,2183332,10:00,13:00,10:00,13:00,25
2018/2 semester,3,2183332,8:00,10:00,8:00,10:00,22
2018/2 semester,6,2183332,8:00,11:00,8:00,11:00,22
2018/2 semester,2,2183351,9:00,12:00,9:00,12:00,44
2018/2 semester,6,2183352,13:00,16:00,13:00,16:00,22
2018/2 semester,6,2183411,13:00,16:00,13:00,16:00,31
2018/2 semester,2,2184202,13:00,16:00,13:00,16:00,64
2018/2 semester,6,2184303,9:00,12:00,9:00,12:00,51
2018/2 semester,4,2184303,13:00,16:00,13:00,16:00,45
2018/2 semester,5,2184304,9:00,12:00,9:00,12:00,70
2018/2 semester,2,2184406,9:00,12:00,9:00,12:00,6
2018/2 semester,6,2184407,9:00,12:00,9:00,12:00,38
2018/2 semester,3,2184408,13:00,16:00,13:00,16:00,42
2018/2 semester,2,2185222,13:00,16:00,13:00,16:00,42
2018/2 semester,3,2185322,9:00,12:00,9:00,12:00,49
2018/2 semester,2,2185324,13:00,16:00,13:00,16:00,5
2018/2 semester,4,2185333,13:00,16:00,13:00,16:00,49
2018/2 semester,4,2186531,9:30,12:30,9:00,13:00,1
2018/2 semester,4,2186568,18:00,21:00,18:00,21:00,2
2018/2 semester,2,2186569,18:00,21:00,18:00,21:00,2
2018/2 semester,2,2186641,9:00,12:00,9:00,12:00,1
2018/2 semester,3,2186651,18:00,21:00,18:00,21:00,2
2018/2 semester,5,2186671,18:00,21:00,18:00,21:00,2
2018/2 semester,5,2186678,18:00,21:00,18:00,21:00,2
2018/2 semester,6,2186756,18:00,19:00,18:00,19:00,8
2018/2 semester,3,2189336,13:00,16:00,13:00,16:00,53
2018/2 semester,2,2189417,13:00,16:00,13:00,16:00,42
2018/2 semester,2,2190101,9:00,12:00,9:00,12:00,28
2018/2 semester,5,2190101,9:00,12:00,9:00,12:00,33
2018/2 semester,5,2190101,13:00,16:00,13:00,16:00,32
2018/2 semester,5,2190151,9:00,12:00,9:00,12:00,23
2018/2 semester,2,2190151,9:00,12:00,9:00,12:00,30
2018/2 semester,3,2190151,9:00,12:00,9:00,12:00,26
2018/2 semester,5,2190221,9:00,12:00,9:00,12:00,76
2018/2 semester,3,2190250,9:00,12:00,9:00,12:00,76
2018/2 semester,4,2190261,13:00,16:00,13:00,16:00,28
2018/2 semester,6,2190261,13:00,16:00,13:00,16:00,35
2018/2 semester,4,2190415,13:00,16:00,13:00,16:00,61
2018/2 semester,2,2190422,9:00,11:00,9:00,11:00,64
2018/2 semester,4,2190423,13:00,16:00,13:00,16:00,65
2018/2 semester,3,2190436,9:00,12:00,9:00,12:00,30
2018/2 semester,4,2190462,9:00,12:00,9:00,12:00,64
2018/2 semester,6,2190473,9:00,12:00,9:00,12:00,23
2018/2 semester,4,2190479,9:00,12:00,9:00,12:00,41
2018/2 semester,5,2222002,9:00,12:00,9:00,12:00,7
2018/2 semester,5,2223002,9:00,12:00,9:00,12:00,10
2018/2 semester,5,2223002,9:00,12:00,9:00,12:00,4
2018/2 semester,4,2225102,16:00,18:00,16:00,18:00,37
2018/2 semester,4,2225102,16:00,18:00,16:00,18:00,3
2018/2 semester,4,2225102,18:00,19:00,18:00,19:00,37
2018/2 semester,4,2225102,18:00,19:00,18:00,19:00,3
2018/2 semester,4,2301108,8:00,9:30,8:00,10:00,134
2018/2 semester,6,2301108,9:30,11:00,9:00,11:00,134
2018/2 semester,4,2301108,8:00,9:30,8:00,10:00,99
2018/2 semester,6,2301108,9:30,11:00,9:00,11:00,99
