date,time,timestamp,date_of_week,hour,quarter_of_year,month,day_of_year,day_of_month,week_of_year,is_lunch_break,is_class_time,is_weekday,is_Thai_holiday,is_exam_period,academic_calendar,temperature_normalized,weather_condition,humidity_normalized,wind_speed_normalized,pressure_normalized,count_1204,count_0412,count_1211
2019-02-22,13:00,2019-02-22 13:00,6,13,1,2,53,22,8,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,1.250510459,Fair,-10.18720862,-8.024211067,-0.458688222,0,0,0
2019-02-22,14:00,2019-02-22 14:00,6,14,1,2,53,22,8,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,1.250510459,Fair,-10.18720862,-7.692971013,-0.468625424,0,0,0
2019-02-22,15:00,2019-02-22 15:00,6,15,1,2,53,22,8,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,1.250510459,Fair,-10.18720862,-7.030490904,-0.468625424,0,0,0
2019-02-22,16:00,2019-02-22 16:00,6,16,1,2,53,22,8,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.19052102,-7.030490904,-0.468625424,0,0,0
2019-02-22,17:00,2019-02-22 17:00,6,17,1,2,53,22,8,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.882465954,Fair,-10.19052102,-7.030490904,-0.475250225,0,0,0
2019-02-22,18:00,2019-02-22 18:00,6,18,1,2,53,22,8,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,0.330399197,Fair,-10.19052102,-6.368010795,-0.475250225,0,0,0
2019-02-22,19:00,2019-02-22 19:00,6,19,1,2,53,22,8,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.405689813,Fair,-10.15077222,-7.361730958,-0.468625424,0,0,0
2019-02-22,20:00,2019-02-22 20:00,6,20,1,2,53,22,8,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,-0.773734319,Fair,-10.12427301,-8.024211067,-0.468625424,0,0,0
2019-02-23,7:00,2019-02-23 07:00,7,7,1,2,54,23,8,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-1.693845581,Fair,-10.0315258,-8.355451122,-0.458688222,0,0,0
2019-02-23,8:00,2019-02-23 08:00,7,8,1,2,54,23,8,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,-1.325801076,Fair,-10.0480878,-8.355451122,-0.448751021,0,0,0
2019-02-23,9:00,2019-02-23 09:00,7,9,1,2,54,23,8,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,-0.037645308,Partly Cloudy,-10.11102341,-6.368010795,-0.448751021,0,0,0
2019-02-23,10:00,2019-02-23 10:00,7,10,1,2,54,23,8,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,-0.037645308,Fair,-10.12427301,-7.361730958,-0.438813819,0,0,0
2019-02-23,11:00,2019-02-23 11:00,7,11,1,2,54,23,8,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,0.514421449,Fair,-10.16070942,-7.692971013,-0.448751021,0,0,0
2019-02-23,12:00,2019-02-23 12:00,7,12,1,2,54,23,8,YES,NO,WEEKEND,NORMAL,NORMAL,2018/2,0.882465954,Partly Cloudy,-10.18058382,-7.361730958,-0.458688222,0,0,0
